name,book,profile,label,qty_normal,qty_accel,qty_defensive,qty_approach,accel_dd_frac,accel_min_pnl,defensive_dd_frac,approach,approach_mult,governor,daily_stop,daily_stop_value,streak,day_profit_frac,n_paths,P(pass),P(pass)_se,P(breach),P(timeout),median_days_to_pass,p75_days_to_pass,p90_days_to_pass,p95_days_to_pass,P(pass <=10d),P(pass <=14d),P(pass <=20d),P(pass <=30d),median_trades_to_pass,median_max_drawdown_before_pass,probability_consistency_rule_delays_pass,average_adjusted_profit_target,expected_number_of_attempts,expected_evaluation_cost,expected_evaluation_cost_note,expected_evaluation_cost_status,mean_accel_days,max_executable,cap_note,qty_normal_used,qty_accel_used,EVAL_STATES,mode
Q2_DEF50__APPR_REDUCE,NQ,MFFU_RAPID_EOD_50K,qty,2,2,1,1,1.01,0.0,0.5,REDUCE,1.5,none,none,0.0,none,0.0,2500,0.5676,0.00990818328453809,0.4324,0.0,20.0,33.0,50.0,61.0,0.16701902748414377,0.3143058491895701,0.5088090204369274,0.7145877378435518,70.0,1099.9999999999989,0.0,3000.0,1.7618040873854828,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__APPR_SKIP,NQ,MFFU_RAPID_EOD_50K,qty,2,2,1,1,1.01,0.0,0.5,SKIP,1.0,none,none,0.0,none,0.0,2500,0.2264,0.008370018876920172,0.3964,0.3772,19.0,30.0,46.0,55.75,0.22614840989399293,0.37279151943462896,0.549469964664311,0.7597173144876325,66.0,1081.4999999999998,0.0,3000.0,4.41696113074205,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q1_ACCEL2_C70__APPR_REDUCE,NQ,MFFU_RAPID_EOD_50K,qty,1,2,1,1,0.7,0.0,0.0,REDUCE,1.5,none,none,0.0,none,0.0,2500,0.6532,0.009519028521860831,0.3468,0.0,34.0,55.0,78.0,93.0,0.07164727495407226,0.13962033067973056,0.2633190447030006,0.4507042253521127,117.0,1164.3,0.0,3000.0,1.5309246785058175,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,11.1112,12,OK,1,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q1_ACCEL2_C70__APPR_SKIP,NQ,MFFU_RAPID_EOD_50K,qty,1,2,1,1,0.7,0.0,0.0,SKIP,1.0,none,none,0.0,none,0.0,2500,0.2568,0.008737362531107427,0.3276,0.4156,32.0,53.0,76.79999999999995,88.94999999999993,0.11838006230529595,0.20404984423676012,0.3348909657320872,0.4735202492211838,113.0,1115.6499999999992,0.0,3000.0,3.8940809968847354,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,97.2472,12,OK,1,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_ACCEL3_DEF40__APPR_REDUCE,NQ,MFFU_RAPID_EOD_50K,qty,2,3,1,1,0.8,0.0,0.4,REDUCE,1.5,none,none,0.0,none,0.0,2500,0.4748,0.009987291124223825,0.5252,0.0,20.0,31.0,43.0,53.0,0.2055602358887953,0.34456613310867734,0.5122156697556866,0.7447346251053075,70.0,1180.0,0.5364,3449.8476,2.1061499578770007,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,6.4088,12,OK,2,3,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_ACCEL3_DEF40__APPR_SKIP,NQ,MFFU_RAPID_EOD_50K,qty,2,3,1,1,0.8,0.0,0.4,SKIP,1.0,none,none,0.0,none,0.0,2500,0.1352,0.006838741404673816,0.4484,0.4164,12.5,21.75,34.30000000000001,42.0,0.4171597633136095,0.5769230769230769,0.7337278106508875,0.863905325443787,46.0,968.4000000000001,0.2188,3445.2972,7.396449704142013,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,86.3084,12,OK,2,3,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__GOV_SOFT,NQ,FUNDEDNEXT_FLEX_50K,qty,2,2,2,1,1.01,0.0,0.0,NONE,1.5,soft,none,0.0,none,0.0,2500,0.4176,0.009863270045983736,0.5824,0.0,17.0,24.0,33.0,42.0,0.20881226053639848,0.40229885057471265,0.6379310344827587,0.8716475095785441,46.5,888.1000000000204,0.0,2500.0,2.3946360153256703,167.60057471264366,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__GOV_REDUCED,NQ,FUNDEDNEXT_FLEX_50K,qty,2,2,2,1,1.01,0.0,0.0,NONE,1.5,reduced,none,0.0,none,0.0,2500,0.4408,0.009929659812903963,0.5592,0.0,13.0,20.0,28.0,33.0,0.33212341197822143,0.543557168784029,0.7758620689655172,0.9346642468239564,48.0,794.300000000032,0.0,2500.0,2.268602540834846,158.77949183303085,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__GOV_HARD,NQ,FUNDEDNEXT_FLEX_50K,qty,2,2,2,1,1.01,0.0,0.0,NONE,1.5,hard,none,0.0,none,0.0,2500,0.4856,0.009995851939679778,0.5144,0.0,13.0,18.0,24.0,29.0,0.35914332784184516,0.5790774299835255,0.8212520593080724,0.9637561779242174,47.0,850.5000000000437,0.0,2500.0,2.0593080724876445,144.1309719934102,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__DSTOP_USD400,NQ,FUNDEDNEXT_FLEX_50K,qty,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,dollar,400.0,none,0.0,2500,0.4944,0.009999372780329774,0.5056,0.0,13.0,18.0,25.0,29.0,0.3762135922330097,0.593042071197411,0.8179611650485437,0.9611650485436893,45.0,779.6000000000204,0.0,2500.0,2.0226537216828477,141.5655339805825,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__DSTOP_USD600,NQ,FUNDEDNEXT_FLEX_50K,qty,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,dollar,600.0,none,0.0,2500,0.474,0.009986470848102447,0.526,0.0,12.0,19.0,24.0,29.0,0.389873417721519,0.6092827004219409,0.8219409282700422,0.9586497890295359,44.0,779.6000000000204,0.0,2500.0,2.109704641350211,147.65822784810126,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__DSTOP_R15,NQ,FUNDEDNEXT_FLEX_50K,qty,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,R,1.5,none,0.0,2500,0.4588,0.009965993377481244,0.5412,0.0,13.0,18.0,25.0,30.700000000000045,0.3801220575414124,0.5937227550130776,0.8038360941586749,0.949433304272014,45.0,819.6000000000204,0.0,2500.0,2.1795989537925022,152.55013077593722,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__DSTOP_FRAC35,NQ,FUNDEDNEXT_FLEX_50K,qty,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,frac_dd,0.35,none,0.0,2500,0.572,0.009895776877031939,0.428,0.0,14.0,21.0,29.0,34.0,0.3237762237762238,0.5160839160839161,0.7391608391608392,0.9195804195804196,49.0,968.4000000000087,0.0,2500.0,1.7482517482517483,122.36013986013985,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__STREAK_PAUSE_2,NQ,FUNDEDNEXT_FLEX_50K,qty,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,none,0.0,pause_2,0.0,2500,0.488,0.009997119585160518,0.512,0.0,13.0,18.0,24.0,28.0,0.37540983606557377,0.589344262295082,0.8295081967213115,0.9680327868852459,46.0,794.2000000000407,0.0,2500.0,2.0491803278688523,143.42213114754097,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__STREAK_PAUSE_3,NQ,FUNDEDNEXT_FLEX_50K,qty,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,none,0.0,pause_3,0.0,2500,0.4756,0.009988085702475726,0.5244,0.0,13.0,18.0,24.0,29.0,0.36248948696383515,0.5937762825904122,0.8216989066442388,0.960470984020185,45.0,826.2000000000262,0.0,2500.0,2.1026072329688814,147.161480235492,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__STREAK_REDUCE_2,NQ,FUNDEDNEXT_FLEX_50K,qty,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,none,0.0,reduce_2,0.0,2500,0.484,0.009994878688608481,0.516,0.0,12.0,18.0,24.0,29.0,0.3958677685950413,0.6173553719008265,0.8289256198347107,0.9661157024793389,44.0,769.300000000032,0.0,2500.0,2.066115702479339,144.60743801652893,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__STREAK_REDUCE_3,NQ,FUNDEDNEXT_FLEX_50K,qty,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,none,0.0,reduce_3,0.0,2500,0.4804,0.009992313846151952,0.5196,0.0,13.0,19.0,25.0,29.0,0.3430474604496253,0.5895087427144047,0.8076602830974188,0.9600333055786844,46.0,863.4000000000233,0.0,2500.0,2.0815986677768525,145.6910907577019,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__DAYSHAPE70,NQ,FUNDEDNEXT_FLEX_50K,qty,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,none,0.0,none,0.7,2500,0.492,0.009998719918069512,0.508,0.0,12.0,18.0,25.0,29.0,0.4097560975609756,0.6154471544715447,0.8154471544715447,0.9626016260162602,43.0,813.5000000000218,0.0,2500.0,2.032520325203252,142.2560975609756,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__GOV_SOFT,NQ,FUNDEDNEXT_FLEX_50K,qty,2,2,1,1,1.01,0.0,0.5,NONE,1.5,soft,none,0.0,none,0.0,2500,0.4068,0.009824739385856502,0.5932,0.0,17.0,29.0,41.39999999999998,50.0,0.2232055063913471,0.408062930186824,0.5870206489675516,0.7669616519174042,50.0,917.4000000000233,0.0,2500.0,2.4582104228121926,172.05014749262534,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__GOV_REDUCED,NQ,FUNDEDNEXT_FLEX_50K,qty,2,2,1,1,1.01,0.0,0.5,NONE,1.5,reduced,none,0.0,none,0.0,2500,0.4612,0.009969845736018185,0.5388,0.0,15.0,25.0,35.0,44.0,0.29141370338248046,0.4657415437987858,0.6539462272333044,0.8438855160450998,55.0,936.8000000000175,0.0,2500.0,2.168256721595837,151.7562879444926,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__GOV_HARD,NQ,FUNDEDNEXT_FLEX_50K,qty,2,2,1,1,1.01,0.0,0.5,NONE,1.5,hard,none,0.0,none,0.0,2500,0.4768,0.009989229399708468,0.5232,0.0,14.0,21.0,31.0,37.450000000000045,0.3313758389261745,0.5243288590604027,0.7332214765100671,0.8951342281879194,49.0,896.8000000000175,0.0,2500.0,2.097315436241611,146.79110738255034,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__DSTOP_USD400,NQ,FUNDEDNEXT_FLEX_50K,qty,2,2,1,1,1.01,0.0,0.5,NONE,1.5,none,dollar,400.0,none,0.0,2500,0.478,0.00999031531033931,0.522,0.0,13.0,21.0,33.0,39.0,0.3573221757322176,0.5414225941422595,0.7313807531380753,0.8811715481171548,48.0,809.2000000000116,0.0,2500.0,2.092050209205021,146.42259414225938,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__DSTOP_USD600,NQ,FUNDEDNEXT_FLEX_50K,qty,2,2,1,1,1.01,0.0,0.5,NONE,1.5,none,dollar,600.0,none,0.0,2500,0.49,0.00999799979995999,0.51,0.0,13.0,21.0,30.0,36.799999999999955,0.3853061224489796,0.5608163265306122,0.7420408163265306,0.9077551020408163,46.0,814.2000000000116,0.0,2500.0,2.0408163265306123,142.83673469387753,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__DSTOP_R15,NQ,FUNDEDNEXT_FLEX_50K,qty,2,2,1,1,1.01,0.0,0.5,NONE,1.5,none,R,1.5,none,0.0,2500,0.4956,0.009999612792503517,0.5044,0.0,14.0,21.0,29.0,35.0,0.354317998385795,0.5375302663438256,0.7280064568200162,0.910411622276029,48.0,788.0000000000291,0.0,2500.0,2.017756255044391,141.2227602905569,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__DSTOP_FRAC35,NQ,FUNDEDNEXT_FLEX_50K,qty,2,2,1,1,1.01,0.0,0.5,NONE,1.5,none,frac_dd,0.35,none,0.0,2500,0.59,0.009836666101886351,0.41,0.0,16.0,27.0,41.600000000000136,51.0,0.2894915254237288,0.4427118644067797,0.607457627118644,0.7959322033898305,57.0,1010.8000000000611,0.0,2500.0,1.6949152542372883,118.62711864406779,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__STREAK_PAUSE_2,NQ,FUNDEDNEXT_FLEX_50K,qty,2,2,1,1,1.01,0.0,0.5,NONE,1.5,none,none,0.0,pause_2,0.0,2500,0.4952,0.009999539189382678,0.5048,0.0,13.0,20.0,30.0,37.149999999999864,0.3852988691437803,0.567043618739903,0.7504038772213247,0.9038772213247173,45.5,741.300000000032,0.0,2500.0,2.0193861066235868,141.33683360258482,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__STREAK_PAUSE_3,NQ,FUNDEDNEXT_FLEX_50K,qty,2,2,1,1,1.01,0.0,0.5,NONE,1.5,none,none,0.0,pause_3,0.0,2500,0.4836,0.009994619352431587,0.5164,0.0,14.0,21.0,31.0,39.0,0.348221670802316,0.5310173697270472,0.7253928866832092,0.8957816377171216,49.0,845.0000000000146,0.0,2500.0,2.0678246484698097,144.727047146402,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__STREAK_REDUCE_2,NQ,FUNDEDNEXT_FLEX_50K,qty,2,2,1,1,1.01,0.0,0.5,NONE,1.5,none,none,0.0,reduce_2,0.0,2500,0.5152,0.009995378131916772,0.4848,0.0,18.0,27.0,38.299999999999955,47.0,0.2375776397515528,0.3781055900621118,0.5869565217391305,0.8035714285714286,63.0,957.5000000000182,0.0,2500.0,1.9409937888198758,135.8501552795031,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__STREAK_REDUCE_3,NQ,FUNDEDNEXT_FLEX_50K,qty,2,2,1,1,1.01,0.0,0.5,NONE,1.5,none,none,0.0,reduce_3,0.0,2500,0.492,0.009998719918069512,0.508,0.0,14.0,23.0,32.100000000000136,40.0,0.3300813008130081,0.5065040650406504,0.6967479674796748,0.8764227642276423,51.0,881.4000000000378,0.0,2500.0,2.032520325203252,142.2560975609756,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__DAYSHAPE70,NQ,FUNDEDNEXT_FLEX_50K,qty,2,2,1,1,1.01,0.0,0.5,NONE,1.5,none,none,0.0,none,0.7,2500,0.4628,0.009972284793366062,0.5372,0.0,14.0,22.0,32.0,40.0,0.3474503025064823,0.5393258426966292,0.7104580812445981,0.8859118409680208,49.0,873.2000000000116,0.0,2500.0,2.16076058772688,151.2316335350043,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__GOV_SOFT,NQ,MFFU_RAPID_EOD_50K,qty,2,2,2,1,1.01,0.0,0.0,NONE,1.5,soft,none,0.0,none,0.0,2500,0.3848,0.009730960075963727,0.6152,0.0,27.0,39.0,51.0,63.94999999999993,0.035343035343035345,0.13201663201663202,0.3180873180873181,0.577962577962578,70.0,1224.3999999999996,0.0,3000.0,2.598752598752599,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__GOV_REDUCED,NQ,MFFU_RAPID_EOD_50K,qty,2,2,2,1,1.01,0.0,0.0,NONE,1.5,reduced,none,0.0,none,0.0,2500,0.446,0.009941508939793798,0.554,0.0,20.0,28.0,38.60000000000002,45.0,0.11031390134529148,0.28161434977578476,0.5282511210762332,0.7910313901345292,69.0,1097.7999999999993,0.0,3000.0,2.242152466367713,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__GOV_HARD,NQ,MFFU_RAPID_EOD_50K,qty,2,2,2,1,1.01,0.0,0.0,NONE,1.5,hard,none,0.0,none,0.0,2500,0.5292,0.00998293263525303,0.4708,0.0,18.0,26.0,34.0,40.0,0.20256991685563114,0.3900226757369615,0.6054421768707483,0.8631897203325775,62.0,1092.0,0.0,3000.0,1.8896447467876039,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__DSTOP_USD400,NQ,MFFU_RAPID_EOD_50K,qty,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,dollar,400.0,none,0.0,2500,0.5364,0.009973465596270938,0.4636,0.0,17.0,25.0,35.0,41.0,0.20059656972408652,0.3773303504847129,0.6129753914988815,0.8426547352721849,61.0,1090.2,0.0,3000.0,1.8642803877703207,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__DSTOP_USD600,NQ,MFFU_RAPID_EOD_50K,qty,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,dollar,600.0,none,0.0,2500,0.5204,0.009991673333331109,0.4796,0.0,17.0,25.0,32.0,39.0,0.21598770176787088,0.3866256725595696,0.6141429669485011,0.8639508070714835,61.0,1079.7999999999993,0.0,3000.0,1.9215987701767872,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__DSTOP_R15,NQ,MFFU_RAPID_EOD_50K,qty,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,R,1.5,none,0.0,2500,0.5384,0.009970465184734361,0.4616,0.0,17.0,25.0,33.0,39.0,0.20579494799405645,0.4034175334323923,0.6233283803863299,0.8573551263001485,59.0,1092.7,0.0,3000.0,1.8573551263001487,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__DSTOP_FRAC35,NQ,MFFU_RAPID_EOD_50K,qty,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,frac_dd,0.35,none,0.0,2500,0.5988,0.009802827347250383,0.4012,0.0,19.0,28.0,38.0,43.0,0.14896459585838343,0.3306613226452906,0.5584502338009352,0.8122912491649966,65.0,1190.4,0.0,3000.0,1.6700066800267201,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__STREAK_PAUSE_2,NQ,MFFU_RAPID_EOD_50K,qty,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,none,0.0,pause_2,0.0,2500,0.522,0.00999031531033931,0.478,0.0,17.0,25.0,34.0,39.0,0.2,0.3693486590038314,0.6260536398467433,0.8559386973180076,61.0,1075.2000000000014,0.0,3000.0,1.9157088122605364,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
