candidate,direction,entry_fill,entry_theo,entry_ts,exit_px,exit_ts,extras,hold_sec,instrument,mae_points,mfe_points,outcome,points,points_after_cost,r_after_cost,r_multiple,reach_1r,reach_2r,risk_points,signal_hhmm,status,stop,target,target_r,trading_date,year
BULL_STATE_RTH_OPEN_LONG,LONG,13638.75,13638.5,1613572200,13696.0,1613595240,"{""adverse_ticks"": 1.0, ""exit_theo"": 13696.25, ""flatten"": ""15:55""}",23040,NQ,95.75,71.75,TIME_EXIT,57.25,57.05,,,,,,09:30,ENTERED,,,,2021-02-17,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13544.5,13544.25,1613658600,13636.75,1613681640,"{""adverse_ticks"": 1.0, ""exit_theo"": 13637.0, ""flatten"": ""15:55""}",23040,NQ,76.5,125.0,TIME_EXIT,92.25,92.05,,,,,,09:30,ENTERED,,,,2021-02-18,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13695.75,13695.5,1613745000,13574.5,1613768040,"{""adverse_ticks"": 1.0, ""exit_theo"": 13574.75, ""flatten"": ""15:55""}",23040,NQ,161.0,4.75,TIME_EXIT,-121.25,-121.45,,,,,,09:30,ENTERED,,,,2021-02-19,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13391.5,13391.25,1614004200,13223.0,1614027240,"{""adverse_ticks"": 1.0, ""exit_theo"": 13223.25, ""flatten"": ""15:55""}",23040,NQ,170.25,54.5,TIME_EXIT,-168.5,-168.7,,,,,,09:30,ENTERED,,,,2021-02-22,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13181.0,13180.75,1614263400,12860.25,1614286440,"{""adverse_ticks"": 1.0, ""exit_theo"": 12860.5, ""flatten"": ""15:55""}",23040,NQ,417.0,109.0,TIME_EXIT,-320.75,-320.95,,,,,,09:30,ENTERED,,,,2021-02-25,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13099.5,13099.25,1614609000,13279.0,1614632040,"{""adverse_ticks"": 1.0, ""exit_theo"": 13279.25, ""flatten"": ""15:55""}",23040,NQ,59.0,184.25,TIME_EXIT,179.5,179.3,,,,,,09:30,ENTERED,,,,2021-03-01,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13297.75,13297.5,1614695400,13072.0,1614718440,"{""adverse_ticks"": 1.0, ""exit_theo"": 13072.25, ""flatten"": ""15:55""}",23040,NQ,233.25,5.25,TIME_EXIT,-225.75,-225.95,,,,,,09:30,ENTERED,,,,2021-03-02,2021
BULL_STATE_RTH_OPEN_LONG,LONG,12763.5,12763.25,1616765400,12901.75,1616788440,"{""adverse_ticks"": 1.0, ""exit_theo"": 12902.0, ""flatten"": ""15:55""}",23040,NQ,62.5,139.0,TIME_EXIT,138.25,138.05,,,,,,09:30,ENTERED,,,,2021-03-26,2021
BULL_STATE_RTH_OPEN_LONG,LONG,12941.5,12941.25,1617024600,12938.75,1617047640,"{""adverse_ticks"": 1.0, ""exit_theo"": 12939.0, ""flatten"": ""15:55""}",23040,NQ,126.0,61.5,TIME_EXIT,-2.75,-2.95,,,,,,09:30,ENTERED,,,,2021-03-29,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13253.25,13253.0,1617283800,13314.0,1617306840,"{""adverse_ticks"": 1.0, ""exit_theo"": 13314.25, ""flatten"": ""15:55""}",23040,NQ,11.5,68.25,TIME_EXIT,60.75,60.55,,,,,,09:30,ENTERED,,,,2021-04-01,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13419.25,13419.0,1617629400,13599.5,1617652440,"{""adverse_ticks"": 1.0, ""exit_theo"": 13599.75, ""flatten"": ""15:55""}",23040,NQ,10.0,195.75,TIME_EXIT,180.25,180.05,,,,,,09:30,ENTERED,,,,2021-04-05,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13568.0,13567.75,1617715800,13550.25,1617738840,"{""adverse_ticks"": 1.0, ""exit_theo"": 13550.5, ""flatten"": ""15:55""}",23040,NQ,29.25,87.0,TIME_EXIT,-17.75,-17.95,,,,,,09:30,ENTERED,,,,2021-04-06,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13552.75,13552.5,1617802200,13597.0,1617825240,"{""adverse_ticks"": 1.0, ""exit_theo"": 13597.25, ""flatten"": ""15:55""}",23040,NQ,40.25,88.25,TIME_EXIT,44.25,44.05,,,,,,09:30,ENTERED,,,,2021-04-07,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13726.75,13726.5,1617888600,13740.5,1617911640,"{""adverse_ticks"": 1.0, ""exit_theo"": 13740.75, ""flatten"": ""15:55""}",23040,NQ,35.25,28.25,TIME_EXIT,13.75,13.55,,,,,,09:30,ENTERED,,,,2021-04-08,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13689.75,13689.5,1617975000,13832.75,1617998040,"{""adverse_ticks"": 1.0, ""exit_theo"": 13833.0, ""flatten"": ""15:55""}",23040,NQ,31.5,145.0,TIME_EXIT,143.0,142.8,,,,,,09:30,ENTERED,,,,2021-04-09,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13784.75,13784.5,1618234200,13809.25,1618257240,"{""adverse_ticks"": 1.0, ""exit_theo"": 13809.5, ""flatten"": ""15:55""}",23040,NQ,52.75,44.0,TIME_EXIT,24.5,24.3,,,,,,09:30,ENTERED,,,,2021-04-12,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13877.5,13877.25,1618320600,13977.0,1618343640,"{""adverse_ticks"": 1.0, ""exit_theo"": 13977.25, ""flatten"": ""15:55""}",23040,NQ,10.75,116.5,TIME_EXIT,99.5,99.3,,,,,,09:30,ENTERED,,,,2021-04-13,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13983.25,13983.0,1618407000,13784.25,1618430040,"{""adverse_ticks"": 1.0, ""exit_theo"": 13784.5, ""flatten"": ""15:55""}",23040,NQ,205.25,5.25,TIME_EXIT,-199.0,-199.2,,,,,,09:30,ENTERED,,,,2021-04-14,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13929.25,13929.0,1618493400,14020.75,1618516440,"{""adverse_ticks"": 1.0, ""exit_theo"": 14021.0, ""flatten"": ""15:55""}",23040,NQ,6.25,105.0,TIME_EXIT,91.5,91.3,,,,,,09:30,ENTERED,,,,2021-04-15,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14039.0,14038.75,1618579800,14032.25,1618602840,"{""adverse_ticks"": 1.0, ""exit_theo"": 14032.5, ""flatten"": ""15:55""}",23040,NQ,85.25,2.0,TIME_EXIT,-6.75,-6.95,,,,,,09:30,ENTERED,,,,2021-04-16,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13965.0,13964.75,1618839000,13870.75,1618862040,"{""adverse_ticks"": 1.0, ""exit_theo"": 13871.0, ""flatten"": ""15:55""}",23040,NQ,144.0,48.25,TIME_EXIT,-94.25,-94.45,,,,,,09:30,ENTERED,,,,2021-04-19,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13874.25,13874.0,1618925400,13802.75,1618948440,"{""adverse_ticks"": 1.0, ""exit_theo"": 13803.0, ""flatten"": ""15:55""}",23040,NQ,155.0,55.5,TIME_EXIT,-71.5,-71.7,,,,,,09:30,ENTERED,,,,2021-04-20,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13747.25,13747.0,1619011800,13920.5,1619034840,"{""adverse_ticks"": 1.0, ""exit_theo"": 13920.75, ""flatten"": ""15:55""}",23040,NQ,46.75,177.25,TIME_EXIT,173.25,173.05,,,,,,09:30,ENTERED,,,,2021-04-21,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13901.25,13901.0,1619098200,13743.0,1619121240,"{""adverse_ticks"": 1.0, ""exit_theo"": 13743.25, ""flatten"": ""15:55""}",23040,NQ,199.5,43.5,TIME_EXIT,-158.25,-158.45,,,,,,09:30,ENTERED,,,,2021-04-22,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13776.75,13776.5,1619184600,13943.0,1619207640,"{""adverse_ticks"": 1.0, ""exit_theo"": 13943.25, ""flatten"": ""15:55""}",23040,NQ,0.75,204.25,TIME_EXIT,166.25,166.05,,,,,,09:30,ENTERED,,,,2021-04-23,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13934.0,13933.75,1619443800,14008.0,1619466840,"{""adverse_ticks"": 1.0, ""exit_theo"": 14008.25, ""flatten"": ""15:55""}",23040,NQ,31.75,92.25,TIME_EXIT,74.0,73.8,,,,,,09:30,ENTERED,,,,2021-04-26,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14025.25,14025.0,1619530200,13964.0,1619553240,"{""adverse_ticks"": 1.0, ""exit_theo"": 13964.25, ""flatten"": ""15:55""}",23040,NQ,112.75,9.5,TIME_EXIT,-61.25,-61.45,,,,,,09:30,ENTERED,,,,2021-04-27,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13940.0,13939.75,1619616600,13890.5,1619639640,"{""adverse_ticks"": 1.0, ""exit_theo"": 13890.75, ""flatten"": ""15:55""}",23040,NQ,62.0,42.25,TIME_EXIT,-49.5,-49.7,,,,,,09:30,ENTERED,,,,2021-04-28,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14042.25,14042.0,1619703000,13952.25,1619726040,"{""adverse_ticks"": 1.0, ""exit_theo"": 13952.5, ""flatten"": ""15:55""}",23040,NQ,223.75,18.5,TIME_EXIT,-90.0,-90.2,,,,,,09:30,ENTERED,,,,2021-04-29,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13853.25,13853.0,1619789400,13830.25,1619812440,"{""adverse_ticks"": 1.0, ""exit_theo"": 13830.5, ""flatten"": ""15:55""}",23040,NQ,28.25,103.5,TIME_EXIT,-23.0,-23.2,,,,,,09:30,ENTERED,,,,2021-04-30,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13915.25,13915.0,1620048600,13781.75,1620071640,"{""adverse_ticks"": 1.0, ""exit_theo"": 13782.0, ""flatten"": ""15:55""}",23040,NQ,143.25,32.25,TIME_EXIT,-133.5,-133.7,,,,,,09:30,ENTERED,,,,2021-05-03,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13683.5,13683.25,1620135000,13493.25,1620158040,"{""adverse_ticks"": 1.0, ""exit_theo"": 13493.5, ""flatten"": ""15:55""}",23040,NQ,302.75,13.0,TIME_EXIT,-190.25,-190.45,,,,,,09:30,ENTERED,,,,2021-05-04,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13667.25,13667.0,1622640600,13661.5,1622663640,"{""adverse_ticks"": 1.0, ""exit_theo"": 13661.75, ""flatten"": ""15:55""}",23040,NQ,64.0,45.5,TIME_EXIT,-5.75,-5.95,,,,,,09:30,ENTERED,,,,2021-06-02,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13555.75,13555.5,1622727000,13525.0,1622750040,"{""adverse_ticks"": 1.0, ""exit_theo"": 13525.25, ""flatten"": ""15:55""}",23040,NQ,93.5,53.75,TIME_EXIT,-30.75,-30.95,,,,,,09:30,ENTERED,,,,2021-06-03,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13738.5,13738.25,1623072600,13799.0,1623095640,"{""adverse_ticks"": 1.0, ""exit_theo"": 13799.25, ""flatten"": ""15:55""}",23040,NQ,26.0,70.0,TIME_EXIT,60.5,60.3,,,,,,09:30,ENTERED,,,,2021-06-07,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13879.0,13878.75,1623159000,13813.0,1623182040,"{""adverse_ticks"": 1.0, ""exit_theo"": 13813.25, ""flatten"": ""15:55""}",23040,NQ,137.25,38.25,TIME_EXIT,-66.0,-66.2,,,,,,09:30,ENTERED,,,,2021-06-08,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13871.25,13871.0,1623245400,13819.0,1623268440,"{""adverse_ticks"": 1.0, ""exit_theo"": 13819.25, ""flatten"": ""15:55""}",23040,NQ,62.75,33.0,TIME_EXIT,-52.25,-52.45,,,,,,09:30,ENTERED,,,,2021-06-09,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13831.25,13831.0,1623331800,13960.0,1623354840,"{""adverse_ticks"": 1.0, ""exit_theo"": 13960.25, ""flatten"": ""15:55""}",23040,NQ,20.0,133.5,TIME_EXIT,128.75,128.55,,,,,,09:30,ENTERED,,,,2021-06-10,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13960.25,13960.0,1623418200,13986.25,1623441240,"{""adverse_ticks"": 1.0, ""exit_theo"": 13986.5, ""flatten"": ""15:55""}",23040,NQ,28.0,30.0,TIME_EXIT,26.0,25.8,,,,,,09:30,ENTERED,,,,2021-06-11,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14007.75,14007.5,1623677400,14106.5,1623700440,"{""adverse_ticks"": 1.0, ""exit_theo"": 14106.75, ""flatten"": ""15:55""}",23040,NQ,50.75,101.75,TIME_EXIT,98.75,98.55,,,,,,09:30,ENTERED,,,,2021-06-14,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14110.25,14110.0,1623763800,14015.25,1623786840,"{""adverse_ticks"": 1.0, ""exit_theo"": 14015.5, ""flatten"": ""15:55""}",23040,NQ,109.5,12.25,TIME_EXIT,-95.0,-95.2,,,,,,09:30,ENTERED,,,,2021-06-15,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14050.5,14050.25,1623850200,13981.5,1623873240,"{""adverse_ticks"": 1.0, ""exit_theo"": 13981.75, ""flatten"": ""15:55""}",23040,NQ,220.25,45.25,TIME_EXIT,-69.0,-69.2,,,,,,09:30,ENTERED,,,,2021-06-16,2021
BULL_STATE_RTH_OPEN_LONG,LONG,13934.5,13934.25,1623936600,14173.0,1623959640,"{""adverse_ticks"": 1.0, ""exit_theo"": 14173.25, ""flatten"": ""15:55""}",23040,NQ,2.5,264.5,TIME_EXIT,238.5,238.3,,,,,,09:30,ENTERED,,,,2021-06-17,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14080.75,14080.5,1624023000,14077.75,1624046040,"{""adverse_ticks"": 1.0, ""exit_theo"": 14078.0, ""flatten"": ""15:55""}",23040,NQ,70.75,50.75,TIME_EXIT,-3.0,-3.2,,,,,,09:30,ENTERED,,,,2021-06-18,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14052.25,14052.0,1624282200,14131.5,1624305240,"{""adverse_ticks"": 1.0, ""exit_theo"": 14131.75, ""flatten"": ""15:55""}",23040,NQ,93.75,91.75,TIME_EXIT,79.25,79.05,,,,,,09:30,ENTERED,,,,2021-06-21,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14120.25,14120.0,1624368600,14263.75,1624391640,"{""adverse_ticks"": 1.0, ""exit_theo"": 14264.0, ""flatten"": ""15:55""}",23040,NQ,12.75,159.0,TIME_EXIT,143.5,143.3,,,,,,09:30,ENTERED,,,,2021-06-22,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14258.25,14258.0,1624455000,14259.0,1624478040,"{""adverse_ticks"": 1.0, ""exit_theo"": 14259.25, ""flatten"": ""15:55""}",23040,NQ,26.5,57.5,TIME_EXIT,0.75,0.55,,,,,,09:30,ENTERED,,,,2021-06-23,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14350.0,14349.75,1624541400,14356.75,1624564440,"{""adverse_ticks"": 1.0, ""exit_theo"": 14357.0, ""flatten"": ""15:55""}",23040,NQ,22.75,72.0,TIME_EXIT,6.75,6.55,,,,,,09:30,ENTERED,,,,2021-06-24,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14379.75,14379.5,1624627800,14324.75,1624650840,"{""adverse_ticks"": 1.0, ""exit_theo"": 14325.0, ""flatten"": ""15:55""}",23040,NQ,66.5,10.75,TIME_EXIT,-55.0,-55.2,,,,,,09:30,ENTERED,,,,2021-06-25,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14394.25,14394.0,1624887000,14517.0,1624910040,"{""adverse_ticks"": 1.0, ""exit_theo"": 14517.25, ""flatten"": ""15:55""}",23040,NQ,3.5,125.5,TIME_EXIT,122.75,122.55,,,,,,09:30,ENTERED,,,,2021-06-28,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14506.0,14505.75,1624973400,14558.75,1624996440,"{""adverse_ticks"": 1.0, ""exit_theo"": 14559.0, ""flatten"": ""15:55""}",23040,NQ,35.5,58.0,TIME_EXIT,52.75,52.55,,,,,,09:30,ENTERED,,,,2021-06-29,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14559.0,14558.75,1625059800,14554.5,1625082840,"{""adverse_ticks"": 1.0, ""exit_theo"": 14554.75, ""flatten"": ""15:55""}",23040,NQ,40.75,17.75,TIME_EXIT,-4.5,-4.7,,,,,,09:30,ENTERED,,,,2021-06-30,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14528.0,14527.75,1625146200,14538.25,1625169240,"{""adverse_ticks"": 1.0, ""exit_theo"": 14538.5, ""flatten"": ""15:55""}",23040,NQ,57.0,42.0,TIME_EXIT,10.25,10.05,,,,,,09:30,ENTERED,,,,2021-07-01,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14629.25,14629.0,1625232600,14725.0,1625255640,"{""adverse_ticks"": 1.0, ""exit_theo"": 14725.25, ""flatten"": ""15:55""}",23040,NQ,10.0,99.75,TIME_EXIT,95.75,95.55,,,,,,09:30,ENTERED,,,,2021-07-02,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14740.75,14740.5,1625578200,14773.0,1625601240,"{""adverse_ticks"": 1.0, ""exit_theo"": 14773.25, ""flatten"": ""15:55""}",23040,NQ,115.5,49.25,TIME_EXIT,32.25,32.05,,,,,,09:30,ENTERED,,,,2021-07-06,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14871.5,14871.25,1625664600,14805.25,1625687640,"{""adverse_ticks"": 1.0, ""exit_theo"": 14805.5, ""flatten"": ""15:55""}",23040,NQ,145.25,12.25,TIME_EXIT,-66.25,-66.45,,,,,,09:30,ENTERED,,,,2021-07-07,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14594.25,14594.0,1625751000,14687.5,1625774040,"{""adverse_ticks"": 1.0, ""exit_theo"": 14687.75, ""flatten"": ""15:55""}",23040,NQ,53.75,160.75,TIME_EXIT,93.25,93.05,,,,,,09:30,ENTERED,,,,2021-07-08,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14693.75,14693.5,1625837400,14822.75,1625860440,"{""adverse_ticks"": 1.0, ""exit_theo"": 14823.0, ""flatten"": ""15:55""}",23040,NQ,25.75,138.25,TIME_EXIT,129.0,128.8,,,,,,09:30,ENTERED,,,,2021-07-09,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14871.0,14870.75,1626096600,14865.5,1626119640,"{""adverse_ticks"": 1.0, ""exit_theo"": 14865.75, ""flatten"": ""15:55""}",23040,NQ,68.75,17.5,TIME_EXIT,-5.5,-5.7,,,,,,09:30,ENTERED,,,,2021-07-12,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14853.25,14853.0,1626183000,14864.5,1626206040,"{""adverse_ticks"": 1.0, ""exit_theo"": 14864.75, ""flatten"": ""15:55""}",23040,NQ,19.75,141.5,TIME_EXIT,11.25,11.05,,,,,,09:30,ENTERED,,,,2021-07-13,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14969.25,14969.0,1626269400,14893.5,1626292440,"{""adverse_ticks"": 1.0, ""exit_theo"": 14893.75, ""flatten"": ""15:55""}",23040,NQ,107.25,26.75,TIME_EXIT,-75.75,-75.95,,,,,,09:30,ENTERED,,,,2021-07-14,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14893.25,14893.0,1626355800,14781.0,1626378840,"{""adverse_ticks"": 1.0, ""exit_theo"": 14781.25, ""flatten"": ""15:55""}",23040,NQ,185.0,9.0,TIME_EXIT,-112.25,-112.45,,,,,,09:30,ENTERED,,,,2021-07-15,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14830.0,14829.75,1626442200,14670.5,1626465240,"{""adverse_ticks"": 1.0, ""exit_theo"": 14670.75, ""flatten"": ""15:55""}",23040,NQ,174.0,39.5,TIME_EXIT,-159.5,-159.7,,,,,,09:30,ENTERED,,,,2021-07-16,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14529.0,14528.75,1626701400,14510.5,1626724440,"{""adverse_ticks"": 1.0, ""exit_theo"": 14510.75, ""flatten"": ""15:55""}",23040,NQ,84.0,45.5,TIME_EXIT,-18.5,-18.7,,,,,,09:30,ENTERED,,,,2021-07-19,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14591.75,14591.5,1626787800,14759.0,1626810840,"{""adverse_ticks"": 1.0, ""exit_theo"": 14759.25, ""flatten"": ""15:55""}",23040,NQ,75.0,190.75,TIME_EXIT,167.25,167.05,,,,,,09:30,ENTERED,,,,2021-07-20,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14702.25,14702.0,1626874200,14819.5,1626897240,"{""adverse_ticks"": 1.0, ""exit_theo"": 14819.75, ""flatten"": ""15:55""}",23040,NQ,10.0,121.0,TIME_EXIT,117.25,117.05,,,,,,09:30,ENTERED,,,,2021-07-21,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14840.25,14840.0,1626960600,14921.75,1626983640,"{""adverse_ticks"": 1.0, ""exit_theo"": 14922.0, ""flatten"": ""15:55""}",23040,NQ,0.75,88.75,TIME_EXIT,81.5,81.3,,,,,,09:30,ENTERED,,,,2021-07-22,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14986.0,14985.75,1627047000,15103.25,1627070040,"{""adverse_ticks"": 1.0, ""exit_theo"": 15103.5, ""flatten"": ""15:55""}",23040,NQ,51.75,131.25,TIME_EXIT,117.25,117.05,,,,,,09:30,ENTERED,,,,2021-07-23,2021
BULL_STATE_RTH_OPEN_LONG,LONG,15075.75,15075.5,1627306200,15108.0,1627329240,"{""adverse_ticks"": 1.0, ""exit_theo"": 15108.25, ""flatten"": ""15:55""}",23040,NQ,35.5,58.25,TIME_EXIT,32.25,32.05,,,,,,09:30,ENTERED,,,,2021-07-26,2021
BULL_STATE_RTH_OPEN_LONG,LONG,15105.5,15105.25,1627392600,14920.0,1627415640,"{""adverse_ticks"": 1.0, ""exit_theo"": 14920.25, ""flatten"": ""15:55""}",23040,NQ,331.25,1.5,TIME_EXIT,-185.5,-185.7,,,,,,09:30,ENTERED,,,,2021-07-27,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14998.5,14998.25,1627479000,15017.0,1627502040,"{""adverse_ticks"": 1.0, ""exit_theo"": 15017.25, ""flatten"": ""15:55""}",23040,NQ,97.0,76.0,TIME_EXIT,18.5,18.3,,,,,,09:30,ENTERED,,,,2021-07-28,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14983.5,14983.25,1627565400,15038.5,1627588440,"{""adverse_ticks"": 1.0, ""exit_theo"": 15038.75, ""flatten"": ""15:55""}",23040,NQ,1.25,100.5,TIME_EXIT,55.0,54.8,,,,,,09:30,ENTERED,,,,2021-07-29,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14869.25,14869.0,1627651800,14942.5,1627674840,"{""adverse_ticks"": 1.0, ""exit_theo"": 14942.75, ""flatten"": ""15:55""}",23040,NQ,3.25,110.75,TIME_EXIT,73.25,73.05,,,,,,09:30,ENTERED,,,,2021-07-30,2021
BULL_STATE_RTH_OPEN_LONG,LONG,15028.0,15027.75,1627911000,14941.0,1627934040,"{""adverse_ticks"": 1.0, ""exit_theo"": 14941.25, ""flatten"": ""15:55""}",23040,NQ,95.75,23.5,TIME_EXIT,-87.0,-87.2,,,,,,09:30,ENTERED,,,,2021-08-02,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14986.25,14986.0,1627997400,15044.25,1628020440,"{""adverse_ticks"": 1.0, ""exit_theo"": 15044.5, ""flatten"": ""15:55""}",23040,NQ,137.25,61.25,TIME_EXIT,58.0,57.8,,,,,,09:30,ENTERED,,,,2021-08-03,2021
BULL_STATE_RTH_OPEN_LONG,LONG,15045.0,15044.75,1628083800,15089.75,1628106840,"{""adverse_ticks"": 1.0, ""exit_theo"": 15090.0, ""flatten"": ""15:55""}",23040,NQ,48.0,63.0,TIME_EXIT,44.75,44.55,,,,,,09:30,ENTERED,,,,2021-08-04,2021
BULL_STATE_RTH_OPEN_LONG,LONG,15101.75,15101.5,1628170200,15158.75,1628193240,"{""adverse_ticks"": 1.0, ""exit_theo"": 15159.0, ""flatten"": ""15:55""}",23040,NQ,28.75,64.75,TIME_EXIT,57.0,56.8,,,,,,09:30,ENTERED,,,,2021-08-05,2021
BULL_STATE_RTH_OPEN_LONG,LONG,15109.5,15109.25,1628256600,15089.25,1628279640,"{""adverse_ticks"": 1.0, ""exit_theo"": 15089.5, ""flatten"": ""15:55""}",23040,NQ,62.25,40.5,TIME_EXIT,-20.25,-20.45,,,,,,09:30,ENTERED,,,,2021-08-06,2021
BULL_STATE_RTH_OPEN_LONG,LONG,15115.75,15115.5,1628515800,15119.0,1628538840,"{""adverse_ticks"": 1.0, ""exit_theo"": 15119.25, ""flatten"": ""15:55""}",23040,NQ,46.75,29.75,TIME_EXIT,3.25,3.05,,,,,,09:30,ENTERED,,,,2021-08-09,2021
BULL_STATE_RTH_OPEN_LONG,LONG,15144.75,15144.5,1628602200,15027.5,1628625240,"{""adverse_ticks"": 1.0, ""exit_theo"": 15027.75, ""flatten"": ""15:55""}",23040,NQ,150.25,12.5,TIME_EXIT,-117.25,-117.45,,,,,,09:30,ENTERED,,,,2021-08-10,2021
BULL_STATE_RTH_OPEN_LONG,LONG,15098.5,15098.25,1628688600,15020.75,1628711640,"{""adverse_ticks"": 1.0, ""exit_theo"": 15021.0, ""flatten"": ""15:55""}",23040,NQ,135.5,20.5,TIME_EXIT,-77.75,-77.95,,,,,,09:30,ENTERED,,,,2021-08-11,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14999.75,14999.5,1628775000,15088.25,1628798040,"{""adverse_ticks"": 1.0, ""exit_theo"": 15088.5, ""flatten"": ""15:55""}",23040,NQ,58.5,90.75,TIME_EXIT,88.5,88.3,,,,,,09:30,ENTERED,,,,2021-08-12,2021
BULL_STATE_RTH_OPEN_LONG,LONG,15089.25,15089.0,1628861400,15116.25,1628884440,"{""adverse_ticks"": 1.0, ""exit_theo"": 15116.5, ""flatten"": ""15:55""}",23040,NQ,21.0,52.5,TIME_EXIT,27.0,26.8,,,,,,09:30,ENTERED,,,,2021-08-13,2021
BULL_STATE_RTH_OPEN_LONG,LONG,15080.0,15079.75,1629120600,15120.5,1629143640,"{""adverse_ticks"": 1.0, ""exit_theo"": 15120.75, ""flatten"": ""15:55""}",23040,NQ,162.75,41.75,TIME_EXIT,40.5,40.3,,,,,,09:30,ENTERED,,,,2021-08-16,2021
BULL_STATE_RTH_OPEN_LONG,LONG,15017.25,15017.0,1629207000,14979.5,1629230040,"{""adverse_ticks"": 1.0, ""exit_theo"": 14979.75, ""flatten"": ""15:55""}",23040,NQ,120.25,40.75,TIME_EXIT,-37.75,-37.95,,,,,,09:30,ENTERED,,,,2021-08-17,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14979.0,14978.75,1629293400,14872.25,1629316440,"{""adverse_ticks"": 1.0, ""exit_theo"": 14872.5, ""flatten"": ""15:55""}",23040,NQ,110.75,58.25,TIME_EXIT,-106.75,-106.95,,,,,,09:30,ENTERED,,,,2021-08-18,2021
BULL_STATE_RTH_OPEN_LONG,LONG,14774.75,14774.5,1629379800,14923.75,1629402840,"{""adverse_ticks"": 1.0, ""exit_theo"": 14924.0, ""flatten"": ""15:55""}",23040,NQ,11.0,224.25,TIME_EXIT,149.0,148.8,,,,,,09:30,ENTERED,,,,2021-08-19,2021
